

=== Predictions on test data ===

inst#     actual  predicted error prediction
4748     1:spam     1:spam       0.923
4749     1:spam     1:spam       0.923
4750     1:spam     1:spam       0.923
4751     1:spam     1:spam       0.923
4752     1:spam     1:spam       0.923
4753     1:spam     1:spam       0.923
4754     1:spam     1:spam       0.923
4755     1:spam     1:spam       0.923
4756     1:spam     1:spam       0.923
4757     1:spam     1:spam       0.923
4758     1:spam     1:spam       0.923
4759     1:spam     1:spam       0.923
4760     1:spam     1:spam       0.923
4761     1:spam     1:spam       0.923
4762     1:spam     1:spam       0.923
4763     1:spam     1:spam       0.923
4764     1:spam     1:spam       0.923
4765     1:spam     1:spam       0.923
4766     1:spam     1:spam       0.923
4767     1:spam     1:spam       0.923
4768     1:spam     1:spam       0.923
4769     1:spam     1:spam       0.923
4770     1:spam     1:spam       0.923
4771     1:spam     1:spam       0.923
4772      2:ham      2:ham       0.986
4773     1:spam     1:spam       0.923
4774      2:ham      2:ham       0.994
4775      2:ham      2:ham       0.915
4776      2:ham     1:spam   +   0.573
4777      2:ham     1:spam   +   0.923
4778     1:spam     1:spam       0.666
4779     1:spam     1:spam       0.923
4780      2:ham      2:ham       0.915
4781     1:spam     1:spam       0.923
4782     1:spam     1:spam       0.923
4783     1:spam     1:spam       0.923
4784      2:ham      2:ham       0.799
4785      2:ham      2:ham       0.799
4786      2:ham      2:ham       0.99
4787     1:spam     1:spam       0.923
4788     1:spam     1:spam       0.923
4789     1:spam     1:spam       0.923
4790     1:spam     1:spam       0.923
4791      2:ham      2:ham       0.962
4792     1:spam     1:spam       0.923
4793      2:ham      2:ham       0.999
4794     1:spam     1:spam       0.923
4795     1:spam     1:spam       0.923
4796     1:spam     1:spam       0.923
4797     1:spam     1:spam       0.923
4798      2:ham      2:ham       0.994
4799     1:spam     1:spam       0.923
4800     1:spam     1:spam       0.923
4801      2:ham      2:ham       0.994
4802      2:ham      2:ham       0.915
4803     1:spam     1:spam       0.923
4804     1:spam     1:spam       0.552
4805     1:spam     1:spam       0.923
4806      2:ham      2:ham       0.99
4807     1:spam     1:spam       0.923
4808      2:ham      2:ham       0.915
4809     1:spam     1:spam       0.923
4810     1:spam     1:spam       0.923
4811     1:spam     1:spam       0.923
4812     1:spam     1:spam       0.923
4813     1:spam     1:spam       0.923
4814     1:spam     1:spam       0.923
4815     1:spam     1:spam       0.923
4816     1:spam     1:spam       0.923
4817     1:spam     1:spam       0.923
4818     1:spam     1:spam       0.649
4819     1:spam     1:spam       0.923
4820     1:spam     1:spam       0.923
4821      2:ham      2:ham       0.994
4822      2:ham      2:ham       0.915
4823     1:spam     1:spam       0.923
4824     1:spam     1:spam       0.923
4825     1:spam     1:spam       0.923
4826      2:ham      2:ham       0.999
4827     1:spam     1:spam       0.923
4828      2:ham      2:ham       1
4829     1:spam     1:spam       0.923
4830     1:spam     1:spam       0.923
4831      2:ham     1:spam   +   0.709
4832     1:spam     1:spam       0.923
4833     1:spam     1:spam       0.923
4834     1:spam     1:spam       0.923
4835     1:spam     1:spam       0.923
4836     1:spam     1:spam       0.923
4837     1:spam     1:spam       0.923
4838     1:spam     1:spam       0.923
4839     1:spam     1:spam       0.923
4840     1:spam     1:spam       0.923
4841      2:ham      2:ham       0.99
4842     1:spam     1:spam       0.923
4843      2:ham      2:ham       0.99
4844     1:spam     1:spam       0.923
4845     1:spam     1:spam       0.923
4846     1:spam     1:spam       0.923
4847     1:spam     1:spam       0.923
4848     1:spam     1:spam       0.923
4849     1:spam     1:spam       0.923
4850     1:spam     1:spam       0.923
4851     1:spam     1:spam       0.649
4852     1:spam     1:spam       0.923
4853     1:spam     1:spam       0.923
4854     1:spam     1:spam       0.923
4855     1:spam     1:spam       0.923
4856     1:spam     1:spam       0.923
4857     1:spam     1:spam       0.923
4858     1:spam     1:spam       0.923
4859     1:spam     1:spam       0.923
4860     1:spam     1:spam       0.923
4861     1:spam     1:spam       0.923
4862     1:spam     1:spam       0.923
4863     1:spam     1:spam       0.923
4864     1:spam     1:spam       0.923
4865     1:spam     1:spam       0.923
4866      2:ham     1:spam   +   0.71
4867     1:spam     1:spam       0.923
4868      2:ham      2:ham       0.999
4869      2:ham      2:ham       0.987
4870     1:spam     1:spam       0.923
4871     1:spam     1:spam       0.923
4872      2:ham      2:ham       0.915
4873     1:spam     1:spam       0.923
4874      2:ham      2:ham       0.987
4875     1:spam     1:spam       0.923
4876     1:spam     1:spam       0.923
4877      2:ham      2:ham       0.897
4878     1:spam     1:spam       0.923
4879     1:spam     1:spam       0.568
4880     1:spam     1:spam       0.568
4881     1:spam     1:spam       0.568
4882      2:ham     1:spam   +   0.923
4883      2:ham      2:ham       0.799
4884      2:ham      2:ham       0.799
4885     1:spam     1:spam       0.923
4886     1:spam     1:spam       0.923
4887     1:spam     1:spam       0.923
4888     1:spam     1:spam       0.923
4889     1:spam     1:spam       0.923
4890      2:ham      2:ham       0.994
4891     1:spam      2:ham   +   0.801
4892     1:spam     1:spam       0.923
4893     1:spam     1:spam       0.923
4894     1:spam      2:ham   +   0.801
4895     1:spam     1:spam       0.923
4896     1:spam     1:spam       0.923
4897     1:spam     1:spam       0.923
4898     1:spam     1:spam       0.923
4899     1:spam     1:spam       0.923
4900     1:spam     1:spam       0.923
4901     1:spam     1:spam       0.923
4902     1:spam     1:spam       0.923
4903     1:spam     1:spam       0.923
4904      2:ham     1:spam   +   0.552
4905     1:spam     1:spam       0.923
4906      2:ham      2:ham       0.897
4907     1:spam     1:spam       0.923
4908     1:spam     1:spam       0.923
4909     1:spam     1:spam       0.923
4910      2:ham      2:ham       0.897
4911     1:spam     1:spam       0.923
4912     1:spam     1:spam       0.923
4913     1:spam     1:spam       0.923
4914      2:ham      2:ham       0.799
4915     1:spam     1:spam       0.923
4916      2:ham      2:ham       0.998
4917     1:spam     1:spam       0.923
4918      2:ham      2:ham       0.994
4919      2:ham      2:ham       0.642
4920     1:spam     1:spam       0.923
4921     1:spam     1:spam       0.923
4922     1:spam     1:spam       0.923
4923     1:spam     1:spam       0.923
4924     1:spam     1:spam       0.923
4925     1:spam     1:spam       0.923
4926     1:spam     1:spam       0.923
4927      2:ham      2:ham       0.915
4928     1:spam     1:spam       0.923
4929     1:spam     1:spam       0.923
4930      2:ham      2:ham       0.99
4931     1:spam     1:spam       0.923
4932     1:spam     1:spam       0.923
4933     1:spam     1:spam       0.923
4934     1:spam     1:spam       0.923
4935     1:spam     1:spam       0.923
4936     1:spam     1:spam       0.923
4937     1:spam     1:spam       0.923
4938     1:spam     1:spam       0.923
4939      2:ham     1:spam   +   0.923
4940     1:spam     1:spam       0.923
4941      2:ham      2:ham       0.915
4942     1:spam     1:spam       0.923
4943     1:spam     1:spam       0.666
4944      2:ham      2:ham       0.99
4945     1:spam     1:spam       0.923
4946     1:spam     1:spam       0.923
4947     1:spam     1:spam       0.649
4948     1:spam     1:spam       0.923
4949      2:ham      2:ham       0.99
4950      2:ham      2:ham       0.999
4951     1:spam     1:spam       0.923
4952     1:spam     1:spam       0.923
4953     1:spam     1:spam       0.923
4954      2:ham      2:ham       0.915
4955     1:spam     1:spam       0.923
4956      2:ham      2:ham       0.99
4957     1:spam     1:spam       0.923
4958      2:ham     1:spam   +   0.573
4959     1:spam     1:spam       0.923
4960     1:spam     1:spam       0.923
4961     1:spam     1:spam       0.923
4962     1:spam     1:spam       0.923
4963      2:ham      2:ham       0.857
4964      2:ham      2:ham       0.857
4965      2:ham      2:ham       0.857
4966      2:ham      2:ham       0.857
4967      2:ham      2:ham       0.857
4968     1:spam     1:spam       0.923
4969     1:spam     1:spam       0.923
4970     1:spam     1:spam       0.923
4971      2:ham      2:ham       0.915
4972     1:spam     1:spam       0.923
4973     1:spam     1:spam       0.923
4974     1:spam     1:spam       0.923
4975      2:ham      2:ham       0.999
4976      2:ham     1:spam   +   0.923
4977     1:spam     1:spam       0.923
4978      2:ham      2:ham       0.999
4979      2:ham      2:ham       0.99
4980     1:spam     1:spam       0.923
4981      2:ham      2:ham       0.871
4982      2:ham      2:ham       0.828
4983      2:ham      2:ham       0.828
4984     1:spam     1:spam       0.923
4985      2:ham      2:ham       0.987
4986     1:spam     1:spam       0.923
4987      2:ham      2:ham       0.99
4988      2:ham      2:ham       0.977
4989      2:ham      2:ham       0.915
4990      2:ham     1:spam   +   0.923
4991      2:ham      2:ham       0.942
4992     1:spam     1:spam       0.923
4993      2:ham      2:ham       0.99
4994      2:ham      2:ham       0.897
4995     1:spam     1:spam       0.923
4996      2:ham      2:ham       0.897
4997     1:spam     1:spam       0.923
4998     1:spam     1:spam       0.923
4999      2:ham     1:spam   +   0.923
5000     1:spam     1:spam       0.923
5001     1:spam     1:spam       0.923
5002     1:spam     1:spam       0.923
5003     1:spam     1:spam       0.923
5004     1:spam     1:spam       0.573
5005     1:spam     1:spam       0.923
5006     1:spam     1:spam       0.923
5007      2:ham      2:ham       0.987
5008      2:ham     1:spam   +   0.568
5009     1:spam     1:spam       0.923
5010     1:spam     1:spam       0.923
5011     1:spam     1:spam       0.923
5012      2:ham      2:ham       0.83
5013      2:ham      2:ham       0.999
5014     1:spam     1:spam       0.923
5015     1:spam     1:spam       0.923
5016      2:ham      2:ham       0.999
5017     1:spam      2:ham   +   0.801
5018     1:spam     1:spam       0.923
5019      2:ham      2:ham       0.915
5020     1:spam      2:ham   +   0.801
5021     1:spam     1:spam       0.923
5022      2:ham      2:ham       0.915
5023     1:spam     1:spam       0.923
5024     1:spam     1:spam       0.923
5025     1:spam     1:spam       0.923
5026      2:ham      2:ham       0.99
5027     1:spam     1:spam       0.923
5028     1:spam     1:spam       0.923
5029     1:spam     1:spam       0.923
5030      2:ham      2:ham       0.915
5031     1:spam     1:spam       0.923
5032      2:ham      2:ham       0.994
5033     1:spam     1:spam       0.923
5034      2:ham      2:ham       0.99
5035     1:spam     1:spam       0.923
5036     1:spam     1:spam       0.923
5037     1:spam     1:spam       0.552
5038     1:spam     1:spam       0.923
5039     1:spam     1:spam       0.923
5040     1:spam     1:spam       0.923
5041     1:spam     1:spam       0.923
5042      2:ham      2:ham       0.915
5043      2:ham      2:ham       0.915
5044      2:ham      2:ham       0.915
5045      2:ham      2:ham       0.999
5046      2:ham      2:ham       0.897
5047      2:ham      2:ham       0.99
5048     1:spam     1:spam       0.923
5049      2:ham      2:ham       0.994
5050     1:spam     1:spam       0.923
5051     1:spam     1:spam       0.923
5052      2:ham      2:ham       0.915
5053     1:spam     1:spam       0.923
5054     1:spam     1:spam       0.923
5055     1:spam     1:spam       0.923
5056     1:spam     1:spam       0.923
5057     1:spam     1:spam       0.923
5058     1:spam     1:spam       0.923
5059      2:ham      2:ham       0.987
5060     1:spam     1:spam       0.923
5061      2:ham      2:ham       0.897
5062     1:spam     1:spam       0.923
5063     1:spam     1:spam       0.923
5064      2:ham      2:ham       0.987
5065      2:ham      2:ham       0.799
5066     1:spam     1:spam       0.923
5067     1:spam     1:spam       0.923
5068      2:ham     1:spam   +   0.923
5069     1:spam     1:spam       0.923
5070     1:spam     1:spam       0.923
5071     1:spam     1:spam       0.923
5072     1:spam     1:spam       0.923
5073     1:spam     1:spam       0.923
5074     1:spam     1:spam       0.923
5075      2:ham      2:ham       0.994
5076     1:spam     1:spam       0.923
5077      2:ham      2:ham       0.994
5078     1:spam     1:spam       0.923
5079      2:ham      2:ham       0.99
5080     1:spam     1:spam       0.923
5081     1:spam     1:spam       0.923
5082     1:spam     1:spam       0.923
5083     1:spam     1:spam       0.923
5084      2:ham      2:ham       0.99
5085     1:spam     1:spam       0.649
5086      2:ham      2:ham       0.897
