Using LogiBoost.


=== Predictions on test data ===

inst#     actual  predicted error prediction
4710     1:spam     1:spam       0.926
4711     1:spam     1:spam       0.926
4712      2:ham      2:ham       0.988
4713     1:spam     1:spam       0.926
4714      2:ham      2:ham       0.675
4715     1:spam     1:spam       0.926
4716     1:spam     1:spam       0.926
4717     1:spam     1:spam       0.926
4718     1:spam     1:spam       0.926
4719     1:spam     1:spam       0.926
4720     1:spam     1:spam       0.926
4721     1:spam     1:spam       0.926
4722     1:spam     1:spam       0.926
4723     1:spam     1:spam       0.926
4724     1:spam     1:spam       0.926
4725     1:spam     1:spam       0.926
4726     1:spam     1:spam       0.926
4727     1:spam     1:spam       0.926
4728     1:spam     1:spam       0.926
4729     1:spam     1:spam       0.926
4730     1:spam     1:spam       0.926
4731     1:spam     1:spam       0.926
4732     1:spam     1:spam       0.926
4733     1:spam     1:spam       0.926
4734     1:spam     1:spam       0.926
4735      2:ham     1:spam   +   0.564
4736      2:ham      2:ham       0.999
4737     1:spam     1:spam       0.926
4738     1:spam     1:spam       0.926
4739      2:ham     1:spam   +   0.658
4740      2:ham      2:ham       0.911
4741     1:spam     1:spam       0.564
4742     1:spam     1:spam       0.926
4743      2:ham      2:ham       0.993
4744     1:spam     1:spam       0.926
4745      2:ham      2:ham       0.911
4746     1:spam     1:spam       0.926
4747     1:spam     1:spam       0.926
4748     1:spam     1:spam       0.926
4749     1:spam     1:spam       0.926
4750     1:spam     1:spam       0.926
4751     1:spam     1:spam       0.926
4752     1:spam     1:spam       0.926
4753     1:spam     1:spam       0.926
4754     1:spam     1:spam       0.926
4755     1:spam     1:spam       0.926
4756     1:spam     1:spam       0.926
4757     1:spam     1:spam       0.926
4758     1:spam     1:spam       0.926
4759     1:spam     1:spam       0.926
4760     1:spam     1:spam       0.926
4761     1:spam     1:spam       0.926
4762     1:spam     1:spam       0.926
4763     1:spam     1:spam       0.926
4764     1:spam     1:spam       0.926
4765     1:spam     1:spam       0.926
4766     1:spam     1:spam       0.926
4767     1:spam     1:spam       0.926
4768     1:spam     1:spam       0.926
4769     1:spam     1:spam       0.926
4770     1:spam     1:spam       0.926
4771     1:spam     1:spam       0.926
4772      2:ham      2:ham       0.985
4773     1:spam     1:spam       0.926
4774      2:ham      2:ham       0.993
4775      2:ham      2:ham       0.911
4776      2:ham     1:spam   +   0.591
4777      2:ham     1:spam   +   0.926
4778     1:spam     1:spam       0.677
4779     1:spam     1:spam       0.926
4780      2:ham      2:ham       0.911
4781     1:spam     1:spam       0.926
4782     1:spam     1:spam       0.926
4783     1:spam     1:spam       0.926
4784      2:ham      2:ham       0.768
4785      2:ham      2:ham       0.768
4786      2:ham      2:ham       0.989
4787     1:spam     1:spam       0.926
4788     1:spam     1:spam       0.926
4789     1:spam     1:spam       0.926
4790     1:spam     1:spam       0.674
4791      2:ham      2:ham       0.834
4792     1:spam     1:spam       0.926
4793      2:ham      2:ham       0.999
4794     1:spam     1:spam       0.926
4795     1:spam     1:spam       0.926
4796     1:spam     1:spam       0.926
4797     1:spam     1:spam       0.926
4798      2:ham      2:ham       0.993
4799     1:spam     1:spam       0.926
4800     1:spam     1:spam       0.926
4801      2:ham      2:ham       0.993
4802      2:ham      2:ham       0.911
4803     1:spam     1:spam       0.926
4804     1:spam     1:spam       0.564
4805     1:spam     1:spam       0.926
4806      2:ham      2:ham       0.989
4807     1:spam     1:spam       0.926
4808      2:ham      2:ham       0.911
4809     1:spam     1:spam       0.926
4810     1:spam     1:spam       0.926
4811     1:spam     1:spam       0.926
4812     1:spam     1:spam       0.926
4813     1:spam     1:spam       0.926
4814     1:spam     1:spam       0.926
4815     1:spam     1:spam       0.926
4816     1:spam     1:spam       0.926
4817     1:spam     1:spam       0.926
4818     1:spam     1:spam       0.658
4819     1:spam     1:spam       0.926
4820     1:spam     1:spam       0.926
4821      2:ham      2:ham       0.993
4822      2:ham      2:ham       0.911
4823     1:spam     1:spam       0.926
4824     1:spam     1:spam       0.926
4825     1:spam     1:spam       0.926
4826      2:ham      2:ham       0.999
4827     1:spam     1:spam       0.926
4828      2:ham      2:ham       1
4829     1:spam     1:spam       0.926
4830     1:spam     1:spam       0.926
4831      2:ham     1:spam   +   0.926
4832     1:spam     1:spam       0.926
4833     1:spam     1:spam       0.926
4834     1:spam     1:spam       0.926
4835     1:spam     1:spam       0.926
4836     1:spam     1:spam       0.926
4837     1:spam     1:spam       0.926
4838     1:spam     1:spam       0.926
4839     1:spam     1:spam       0.926
4840     1:spam     1:spam       0.926
4841      2:ham      2:ham       0.989
4842     1:spam     1:spam       0.926
4843      2:ham      2:ham       0.989
4844     1:spam     1:spam       0.926
4845     1:spam     1:spam       0.926
4846     1:spam     1:spam       0.926
4847     1:spam     1:spam       0.674
4848     1:spam     1:spam       0.926
4849     1:spam     1:spam       0.926
4850     1:spam     1:spam       0.926
4851     1:spam     1:spam       0.658
4852     1:spam     1:spam       0.926
4853     1:spam     1:spam       0.926
4854     1:spam     1:spam       0.926
4855     1:spam     1:spam       0.926
4856     1:spam     1:spam       0.926
4857     1:spam     1:spam       0.926
4858     1:spam     1:spam       0.674
4859     1:spam     1:spam       0.926
4860     1:spam     1:spam       0.926
4861     1:spam     1:spam       0.926
4862     1:spam     1:spam       0.926
4863     1:spam     1:spam       0.926
4864     1:spam     1:spam       0.926
4865     1:spam     1:spam       0.926
4866      2:ham     1:spam   +   0.706
4867     1:spam     1:spam       0.926
4868      2:ham      2:ham       0.999
4869      2:ham      2:ham       0.988
4870     1:spam     1:spam       0.926
4871     1:spam     1:spam       0.926
4872      2:ham      2:ham       0.911
4873     1:spam     1:spam       0.926
4874      2:ham      2:ham       0.988
4875     1:spam     1:spam       0.926
4876     1:spam     1:spam       0.926
4877      2:ham      2:ham       0.899
4878     1:spam     1:spam       0.926
4879     1:spam     1:spam       0.58
4880     1:spam     1:spam       0.58
4881     1:spam     1:spam       0.58
4882      2:ham     1:spam   +   0.926
4883      2:ham      2:ham       0.824
4884      2:ham      2:ham       0.824
4885     1:spam     1:spam       0.674
4886     1:spam     1:spam       0.926
4887     1:spam     1:spam       0.926
4888     1:spam     1:spam       0.926
4889     1:spam     1:spam       0.926
4890      2:ham      2:ham       0.993
4891     1:spam     1:spam       0.658
4892     1:spam     1:spam       0.926
4893     1:spam     1:spam       0.926
4894     1:spam     1:spam       0.658
4895     1:spam     1:spam       0.926
4896     1:spam     1:spam       0.926
4897     1:spam     1:spam       0.926
4898     1:spam     1:spam       0.926
4899     1:spam     1:spam       0.926
4900     1:spam     1:spam       0.926
4901     1:spam     1:spam       0.926
4902     1:spam     1:spam       0.926
4903     1:spam     1:spam       0.926
4904      2:ham     1:spam   +   0.564
4905     1:spam     1:spam       0.926
4906      2:ham      2:ham       0.899
4907     1:spam     1:spam       0.926
4908     1:spam     1:spam       0.926
4909     1:spam     1:spam       0.926
4910      2:ham      2:ham       0.899
4911     1:spam     1:spam       0.926
4912     1:spam     1:spam       0.926
4913     1:spam     1:spam       0.926
4914      2:ham      2:ham       0.824
4915     1:spam     1:spam       0.926
4916      2:ham      2:ham       0.998
4917     1:spam     1:spam       0.926
4918      2:ham      2:ham       0.993
4919      2:ham      2:ham       0.631
4920     1:spam     1:spam       0.926
4921     1:spam     1:spam       0.926
4922     1:spam     1:spam       0.926
4923     1:spam     1:spam       0.926
4924     1:spam     1:spam       0.926
4925     1:spam     1:spam       0.926
4926     1:spam     1:spam       0.926
4927      2:ham      2:ham       0.911
4928     1:spam     1:spam       0.926
4929     1:spam     1:spam       0.926
4930      2:ham      2:ham       0.989
4931     1:spam     1:spam       0.926
4932     1:spam     1:spam       0.926
4933     1:spam     1:spam       0.926
4934     1:spam     1:spam       0.926
4935     1:spam     1:spam       0.926
4936     1:spam     1:spam       0.926
4937     1:spam     1:spam       0.926
4938     1:spam     1:spam       0.926
4939      2:ham     1:spam   +   0.926
4940     1:spam     1:spam       0.926
4941      2:ham      2:ham       0.911
4942     1:spam     1:spam       0.745
4943     1:spam     1:spam       0.677
4944      2:ham      2:ham       0.989
4945     1:spam     1:spam       0.926
4946     1:spam     1:spam       0.926
4947     1:spam     1:spam       0.658
4948     1:spam     1:spam       0.926
4949      2:ham      2:ham       0.989
4950      2:ham      2:ham       0.999
4951     1:spam     1:spam       0.926
4952     1:spam     1:spam       0.926
4953     1:spam     1:spam       0.926
4954      2:ham      2:ham       0.911
4955     1:spam     1:spam       0.926
4956      2:ham      2:ham       0.989
4957     1:spam     1:spam       0.926
4958      2:ham     1:spam   +   0.591
4959     1:spam     1:spam       0.926
4960     1:spam     1:spam       0.926
4961     1:spam     1:spam       0.926
4962     1:spam     1:spam       0.926
4963      2:ham      2:ham       0.824
4964      2:ham      2:ham       0.824
4965      2:ham      2:ham       0.824
4966      2:ham      2:ham       0.824
4967      2:ham      2:ham       0.824
4968     1:spam     1:spam       0.926
4969     1:spam     1:spam       0.926
4970     1:spam     1:spam       0.926
4971      2:ham      2:ham       0.911
4972     1:spam     1:spam       0.926
4973     1:spam     1:spam       0.926
4974     1:spam     1:spam       0.926
4975      2:ham      2:ham       0.999
4976      2:ham     1:spam   +   0.926
4977     1:spam     1:spam       0.926
4978      2:ham      2:ham       0.999
4979      2:ham      2:ham       0.989
4980     1:spam     1:spam       0.926
4981      2:ham      2:ham       0.862
4982      2:ham      2:ham       0.818
4983      2:ham      2:ham       0.818
4984     1:spam     1:spam       0.926
4985      2:ham      2:ham       0.988
4986     1:spam     1:spam       0.926
4987      2:ham      2:ham       0.989
4988      2:ham      2:ham       0.976
4989      2:ham      2:ham       0.911
4990      2:ham     1:spam   +   0.926
4991      2:ham      2:ham       0.939
4992     1:spam     1:spam       0.926
4993      2:ham      2:ham       0.989
4994      2:ham      2:ham       0.899
4995     1:spam     1:spam       0.926
4996      2:ham      2:ham       0.899
4997     1:spam     1:spam       0.926
4998     1:spam     1:spam       0.926
4999      2:ham     1:spam   +   0.926
5000     1:spam     1:spam       0.926
5001     1:spam     1:spam       0.926
5002     1:spam     1:spam       0.926
5003     1:spam     1:spam       0.926
5004     1:spam     1:spam       0.591
5005     1:spam     1:spam       0.926
5006     1:spam     1:spam       0.926
5007      2:ham      2:ham       0.988
5008      2:ham     1:spam   +   0.58
5009     1:spam     1:spam       0.926
5010     1:spam     1:spam       0.926
5011     1:spam     1:spam       0.926
5012      2:ham      2:ham       0.825
5013      2:ham      2:ham       0.999
5014     1:spam     1:spam       0.926
5015     1:spam     1:spam       0.926
5016      2:ham      2:ham       0.999
5017     1:spam     1:spam       0.658
5018     1:spam     1:spam       0.926
5019      2:ham      2:ham       0.911
5020     1:spam     1:spam       0.658
5021     1:spam     1:spam       0.926
5022      2:ham      2:ham       0.911
5023     1:spam     1:spam       0.926
5024     1:spam     1:spam       0.926
5025     1:spam     1:spam       0.926
5026      2:ham      2:ham       0.989
5027     1:spam     1:spam       0.926
5028     1:spam     1:spam       0.926
5029     1:spam     1:spam       0.926
5030      2:ham      2:ham       0.911
5031     1:spam     1:spam       0.926
5032      2:ham      2:ham       0.993
5033     1:spam     1:spam       0.926
5034      2:ham      2:ham       0.989
5035     1:spam     1:spam       0.926
5036     1:spam     1:spam       0.926
5037     1:spam     1:spam       0.564
5038     1:spam     1:spam       0.926
5039     1:spam     1:spam       0.926
5040     1:spam     1:spam       0.926
5041     1:spam     1:spam       0.926
5042      2:ham      2:ham       0.911
5043      2:ham      2:ham       0.911
5044      2:ham      2:ham       0.911
5045      2:ham      2:ham       0.999
5046      2:ham      2:ham       0.899
5047      2:ham      2:ham       0.989
5048     1:spam     1:spam       0.926
